property_id,property_address,source,file,type,date_in_document,date_in_filename,address_in_document,text_layer,confidence,notes
2406742000013437255,"Flat 17, Catterick House, Cottenham Road, S65 1LD",zoho,"Flat 17, EICR.pdf",EICR,,,"OCR: Apartment 17, Caterick House , Rotherham, N/A Email: N/A N/A Date(s) inspection and testing carried out: 26/10/2021 Occupier: N/A Address: A",no,low,"attached to Zoho 2021-10-27; scanned, no text; OCR (unverified) next inspection date: 2021-10-26"
2406742000013437255,"Flat 17, Catterick House, Cottenham Road, S65 1LD",zoho,"17 Catterick House, - EPC.pdf",EPC,2028-02-11,,"17 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2018-02-12 + 10 years - 1 day (gov.uk convention)
2406742000013437255,"Flat 17, Catterick House, Cottenham Road, S65 1LD",zoho,17 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437255,"Flat 17, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013437255,"Flat 17, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,18-Catteric Houe-EICR.pdf,EIC,,,OCR: address Appartment 18 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 18 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 18 Catterick House , Cottenham Road, Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 18 Catt 23-03-2030.pdf,EICR,,2030-03-23,"OCR: 18 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-23"
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,"18 Catterick House, EPC.pdf",EPC,2028-02-11,,"18 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2018-02-12 + 10 years - 1 day (gov.uk convention)
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,18 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013437180,"Flat 18, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,"19 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 19 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 19 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 19 Catterick House, Cottenham Road, Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date",no,low,"attached to Zoho 2025-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 19 Catt 22-03-2030.pdf,EICR,,2030-03-22,"OCR: 19 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-22"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,Flat 19 Catterick EICR.pdf,EICR,,,"OCR: Apartment 19, Catterick House, Rotherham, S65 1LD Email: N/A N/A Date(s) inspection and testing carried out: 24/03/2021 Occupier: N/A Addres",no,low,"attached to Zoho 2021-05-29; scanned, no text; OCR (unverified) next inspection date: 2026-03-24"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,"19 Catterick House, EPC.pdf",EPC,2025-08-03,,"19 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2015-08-04 + 10 years - 1 day (gov.uk convention)
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,Energy performance certificate (EPC) - 13 October 2035.pdf,EPC,2035-10-13,2035-10-13,19 Catterick House Cottenham Road ROTHERHAM S65 1LD,yes,high,attached to Zoho 2025-10-15; valid until
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,19 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013437108,"Flat 19, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,F2 253 Lea Bridge electric certificate.pdf,EICR,,,OCR: inspection available. this --- page 2 --- Original (To the person ardering the work) DPN5C/3 *Delete as appropriate Page 2 of 1093131 SATISF,no,low,"attached to Zoho 2019-06-20; scanned, no text"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Flat 2, 253 Lea Bridge Road EICR 27.4.27.pdf",EICR,,2027-04-27,"OCR: Flat 2 253 Lea Bridge Road, Leyton, London, E10 7NE Email: N/A N/A Date(s) inspection and testing carried out: 28/04/2022 Occupier: N/A Addr",no,low,"attached to Zoho 2024-09-02; scanned, no text; OCR (unverified) inspection 2022-04-28 + 5 years (interval not found): 2027-04-28"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,F2 253 EPC.pdf,EPC,,,OCR: Flat 2 253 Leabridge Road,no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) date of certificate 2009-07-06 + 10 years - 1 day (gov.uk convention): 2019-07-05"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,F2 253 LBR EPC.pdf,EPC,,,OCR: Flat 2 253 Leabridge Road,no,low,"attached to Zoho 2019-06-13; scanned, no text; OCR (unverified) date of certificate 2009-07-06 + 10 years - 1 day (gov.uk convention): 2019-07-05"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Flat 2, 253 Lea bridge road - EPC.pdf",EPC,2029-07-21,,"Flat 2, 253 Leabridge Road, LONDON, E10 7NE",yes,high,attached to Zoho 2019-07-23; date of certificate 2019-07-22 + 10 years - 1 day (gov.uk convention)
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Flat 2,  253 Lea Bridge Gas Certificate 19.7.2021.pdf",gas,,2021-07-19,,no,low,"attached to Zoho 2020-07-21; scanned, no text"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Flat 2, 253 Lea Bridge gas certificate, 15.7.23.pdf",gas,,2023-07-15,OCR: Name (Mr/MsMiss/Ms) Damion MURRAY 21.8K Pals pAss pres 0-0004 ND Yc3 flab 7.9kns VAA Y=3 V/A. NIA. NO YES 253- LinBRIDGE Road Version 11 NAL,no,low,"attached to Zoho 2022-07-26; scanned, no text; OCR address suggests Flat 3, 253 Lea Bridge Road, E10 7NE"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Gas Cert Flat 2, 253 Lea Bridge Road 14-July-27.pdf",gas,,2027-07-14,,no,low,"attached to Zoho 2026-07-20; scanned, no text"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Gas Cert for flat 2, 253 Leabridge Road E10, 27-Jul- 2026.pdf",gas,,2026-07-27,OCR: Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) Gas Sate Register No 8178 392266 Outcome of gas tightness test? Number of Appliances tested Addr,no,low,"attached to Zoho 2025-07-30; scanned, no text"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,Gas Certificate Ref26989835 2.pdf,gas,,,,no,low,"attached to Zoho 2019-07-09; scanned, no text"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,"Gas cert for Flat 2, 253 Leabridge 03-07-2025.pdf",gas,,2025-07-03,,no,low,"attached to Zoho 2024-07-04; scanned, no text"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,F2 253 Leabridge Licence.pdf,licence,,,OCR: Flat 2,no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000000266426,"Flat 2, 253 Lea Bridge Road, E10 7NE",zoho,F2 Lea Bridge Rd Property License.pdf,licence,,,OCR: Flat 2,no,low,"attached to Zoho 2019-06-13; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000024062409,"Flat 2, 35 Lord Street, Blackpool, FY1 2BD",zoho,Flat 2 Lord st EICR 23-09-30.pdf,EICR,,2030-09-23,"OCR: Fla2 35 Lord Street , , Blackpool, FY1 2BD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(s) inspecti",no,low,"attached to Zoho 2025-09-24; scanned, no text; OCR (unverified) next inspection date: 2030-09-23"
2406742000024062409,"Flat 2, 35 Lord Street, Blackpool, FY1 2BD",zoho,"Flat 2, 35 Lord Street Electric certificate.pdf",EICR,2026-04-28,,"2 Flat 2, 35 Lord Street, Blackpool, Lancashire, FY1 2DJ Description of premises : √ Domestic Commercial Industrial Other, please specify : ",yes,high,attached to Zoho 2022-03-02; next inspection date
2406742000024062409,"Flat 2, 35 Lord Street, Blackpool, FY1 2BD",zoho,"Flat 2, 35 Lord street EPC.pdf",EPC,2029-04-24,,"Flat 2, 35, Lord Street, BLACKPOOL, FY1 2BD",yes,high,attached to Zoho 2020-06-26; date of certificate 2019-04-25 + 10 years - 1 day (gov.uk convention)
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,2 Catterick House- EICR.pdf,EIC,,,OCR: address Appartment 2 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATION,no,low,"attached to Zoho 2021-03-08; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 2 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 2 Catterick House, Cottenham Road, Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(",no,low,"attached to Zoho 2025-04-08; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 2 Catt 26-03-2030.pdf,EICR,,2030-03-26,"OCR: 2 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify",no,low,"attached to Zoho 2026-04-06; scanned, no text; OCR (unverified) next inspection date: 2030-03-26"
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,2 Catterick House EPC.pdf,EPC,2029-09-10,,"2 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-13; date of certificate 2019-09-11 + 10 years - 1 day (gov.uk convention)
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,2 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000016528086,"Flat 2, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,20 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 20 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,"20 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 20 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 20 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 20 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 20 Catt 22-03-2030.pdf,EICR,,2030-03-22,"OCR: 20 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-22"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,20 Catterick House EPC.pdf,EPC,2029-09-11,,"20 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-12 + 10 years - 1 day (gov.uk convention)
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,20 Catrrerick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013437036,"Flat 20, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,21 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 21 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,"21 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 21 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 21 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 21 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 21 Catt 21-03-2030.pdf,EICR,,2030-03-21,"OCR: 21 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-21"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,"21 Catterick House, EPC.pdf",EPC,2029-09-11,,"21 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-12 + 10 years - 1 day (gov.uk convention)
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,21 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013434572,"Flat 21, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,22 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 22 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,"22 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 22 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 22 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 22 Catterick House, Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Dat",no,low,"attached to Zoho 2025-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 22 Catt 21-03-2030.pdf,EICR,,2030-03-21,"OCR: 22 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-21"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,22 CATTERICK EPC.pdf,EPC,2029-09-11,,"22 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2020-04-08; date of certificate 2019-09-12 + 10 years - 1 day (gov.uk convention)
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,"22 Catterick House, EPC.pdf",EPC,2029-09-11,,"22 Catterick House, Cottenham Road, ROTHERHAM, S65 1LD",yes,high,attached to Zoho 2019-09-12; date of certificate 2019-09-12 + 10 years - 1 day (gov.uk convention)
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,22 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013434497,"Flat 22, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,23-catteric House-EICR.pdf,EIC,,,OCR: address Appartment 23 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,"23 Catterick House EICR, 16.1.26.pdf",EICR,,2026-01-16,"OCR: Apartment 23 Catterick House Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/",no,low,"attached to Zoho 2023-03-13; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 23 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 23 Catterick House , Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Da",no,low,"attached to Zoho 2025-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 23 Catt 21-03-2030.pdf,EICR,,2030-03-21,"OCR: 23 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-21"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,23Catterick House  EPC.pdf,EPC,,,OCR: 23 Catterick House,no,low,"attached to Zoho 2022-03-30; scanned, no text; OCR (unverified) valid until: 2032-03-29"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,"23 Catterick House, - EPC.pdf",EPC,2022-01-03,,04 January 2012 S65 1LD Reference number: 0193-2844-6094-9302-3471,yes,high,attached to Zoho 2019-09-12; date of certificate 2012-01-04 + 10 years - 1 day (gov.uk convention)
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,23 catterick house Electric certificate.pdf,electrical,,,,no,low,"attached to Zoho 2019-11-01; text layer is the blank NICEIC form template (sample data), real certificate is an image; scanned, no text"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property license .pdf,licence,,,"OCR: ng Team Rotherham Community Safety and Street Scene Riverside House, Main Street, Rotherham, S60 1AE",no,low,"attached to Zoho 2020-04-17; scanned, no text"
2406742000013464072,"Flat 23, Catterick House, Cottenham Road, S65 1LD",zoho,Catterick Property License Exp 2025.html,licence,2025-04-30,,"ION LICENCE No. [ 052217 ] OF PROPERTY Catterick House, Cottenham Road, Eastwood, Rotherham, S65 1LD",yes,medium,"attached to Zoho 2023-09-19; expiry date; document address reads as Catterick House Main, Cottenham Road, Rotherham, S65 1LD (same building, unit not confirmed); address in document not confirmed"
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,24 Catterick House-EICR.pdf,EIC,,,OCR: address Appartment 24 Catterick House Beaucatt Homes Rotherham 389 High Rd Leyton Postcode: E10 Postcode: S65 ILD DETAILS OF THE INSTALLATIO,no,low,"attached to Zoho 2021-03-06; scanned, no text; OCR (unverified) inspection 2021-01-17 + 5 years (interval not found): 2026-01-17"
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,EICR - Flat 24 Catt 17-03-2030.pdf,EICR,,2030-03-17,"OCR: 24 Catterick House , Cottenham Road, Rotherham , S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Da",no,low,"attached to Zoho 2025-04-08; scanned, no text; OCR (unverified) next inspection date: 2030-03-17"
2406742000013434425,"Flat 24, Catterick House, Cottenham Road, S65 1LD",zoho,EICR Flat 24 Catt 21-03-2030.pdf,EICR,,2030-03-21,"OCR: 24 Catterick House Cottenham Road Rotherham S65 1LD Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specif",no,low,"attached to Zoho 2026-04-09; scanned, no text; OCR (unverified) next inspection date: 2030-03-21"
